Date,Open,High,Low,Close,5,6
2021-09-15T14:00:00+0530,36752,36786.8,36749.75,36780.6,0,0
2021-09-15T14:05:00+0530,36780.55,36840.8,36778.1,36831.35,0,0
2021-09-15T14:10:00+0530,36833.85,36882.55,36812.85,36876.85,0,0
2021-09-15T14:15:00+0530,36880.55,36943.6,36878.4,36942.25,0,0
2021-09-15T14:20:00+0530,36940.3,36942,36874.85,36878.55,0,0
2021-09-15T14:25:00+0530,36876.7,36920.15,36864.05,36920.15,0,0
2021-09-15T14:30:00+0530,36915.25,36947.3,36898,36906.1,0,0
2021-09-15T14:35:00+0530,36901.15,36930.6,36896.9,36915.75,0,0
2021-09-15T14:40:00+0530,36922.25,36924.65,36896.5,36909.6,0,0
2021-09-15T14:45:00+0530,36908.2,36927.7,36906,36906.35,0,0
2021-09-15T14:50:00+0530,36909.5,36926.35,36904.55,36912.1,0,0
2021-09-15T14:55:00+0530,36912.6,36929.05,36905.5,36914.8,0,0
2021-09-15T15:00:00+0530,36921.4,36921.4,36842.15,36852.85,0,0
2021-09-15T15:05:00+0530,36851.9,36861.85,36821.15,36841.9,0,0
2021-09-15T15:10:00+0530,36841.3,36846,36824.7,36836.25,0,0
2021-09-15T15:15:00+0530,36837.5,36891.25,36836.5,36888.1,0,0
2021-09-15T15:20:00+0530,36887.95,36887.95,36836.9,36841.45,0,0
2021-09-15T15:25:00+0530,36842.9,36862.6,36822.3,36860.95,0,0
