Date,Open,High,Low,Close
2021-08-13T09:15:00+0530,36000.75,36130.2,36000.75,36126.95
2021-08-13T09:20:00+0530,36126.6,36164.15,36106.1,36128.55
2021-08-13T09:25:00+0530,36130,36164.65,36120.9,36158.55
2021-08-13T09:30:00+0530,36156.55,36177.1,36138.05,36140
2021-08-13T09:35:00+0530,36141.55,36150.35,36100.2,36133.55
2021-08-13T09:40:00+0530,36134.8,36136.45,36103.55,36116.65
2021-08-13T09:45:00+0530,36115.55,36117.7,36053.95,36075.2
2021-08-13T09:50:00+0530,36074.6,36107.25,36065.1,36105.5
2021-08-13T09:55:00+0530,36105.35,36113.3,36088.35,36111.8
2021-08-13T10:00:00+0530,36110.55,36113.8,36076.3,36080.9
2021-08-13T10:05:00+0530,36083.5,36086.55,36050.05,36054.25
2021-08-13T10:10:00+0530,36054.35,36074.65,36043.2,36074.65
2021-08-13T10:15:00+0530,36076.05,36088.5,36062.7,36066.25
2021-08-13T10:20:00+0530,36064.5,36064.5,36026,36036.55
2021-08-13T10:25:00+0530,36033.7,36047.25,36023.4,36024.1
2021-08-13T10:30:00+0530,36027.35,36061.5,36027.35,36041.25
2021-08-13T10:35:00+0530,36044.35,36060.9,36036.05,36054.4
2021-08-13T10:40:00+0530,36054.3,36081,36046.5,36074.65
2021-08-13T10:45:00+0530,36074.5,36075.35,36049.25,36053.25
2021-08-13T10:50:00+0530,36052.95,36072.6,36050.15,36064.5
2021-08-13T10:55:00+0530,36065.45,36079,36042.55,36076.7
2021-08-13T11:00:00+0530,36075,36081.25,36056.45,36070.25
2021-08-13T11:05:00+0530,36069.85,36081,36057.1,36060.3
2021-08-13T11:10:00+0530,36060.55,36076.85,36052.25,36076.5
2021-08-13T11:15:00+0530,36075.1,36083.35,36065.9,36075.2
2021-08-13T11:20:00+0530,36076.55,36120.1,36072.95,36111.5
2021-08-13T11:25:00+0530,36114.3,36117.5,36092.2,36095.65
2021-08-13T11:30:00+0530,36094.9,36107.05,36075.9,36107.05
2021-08-13T11:35:00+0530,36103.95,36108.15,36086.5,36103.8
2021-08-13T11:40:00+0530,36104.4,36132.3,36099.5,36123.4
2021-08-13T11:45:00+0530,36124.35,36130.2,36115.6,36118.6
2021-08-13T11:50:00+0530,36121.05,36142.2,36113.65,36137.6
2021-08-13T11:55:00+0530,36138.2,36143.55,36085.45,36113.9
2021-08-13T12:00:00+0530,36116,36119.85,36096.8,36106.35
2021-08-13T12:05:00+0530,36103.5,36118.8,36090.6,36091.95
2021-08-13T12:10:00+0530,36095.35,36102.1,36077.4,36100.3
2021-08-13T12:15:00+0530,36099.4,36110.05,36076.15,36104.35
2021-08-13T12:20:00+0530,36105.15,36116.1,36097.7,36100.65
2021-08-13T12:25:00+0530,36103.5,36127.65,36098.7,36118
2021-08-13T12:30:00+0530,36119.15,36127.05,36105.55,36120.85
2021-08-13T12:35:00+0530,36121.2,36139.3,36111.7,36126.4
2021-08-13T12:40:00+0530,36126.65,36145.55,36124.4,36135.1
2021-08-13T12:45:00+0530,36135.75,36141.55,36124.75,36139.4
2021-08-13T12:50:00+0530,36140.45,36146.25,36123.6,36126.35
2021-08-13T12:55:00+0530,36129.3,36130.55,36080.35,36094.3
2021-08-13T13:00:00+0530,36096.85,36100.1,36022.35,36069.15
2021-08-13T13:05:00+0530,36068.65,36069.2,36039.95,36043.15
2021-08-13T13:10:00+0530,36042.7,36081.35,36036.9,36075.85
2021-08-13T13:15:00+0530,36078.75,36080.15,36054.45,36067.55
2021-08-13T13:20:00+0530,36071.15,36098.1,36071.05,36078.35
2021-08-13T13:25:00+0530,36075.15,36088.5,36064.35,36064.35
2021-08-13T13:30:00+0530,36065.95,36074.75,36045.4,36048.1
2021-08-13T13:35:00+0530,36047.35,36059.45,35959.3,35970.05
2021-08-13T13:40:00+0530,35974.6,36022.65,35943.35,35999.35
2021-08-13T13:45:00+0530,36002.95,36052.3,35992.15,36038.6
2021-08-13T13:50:00+0530,36038.45,36070.9,36030.45,36054.8
2021-08-13T13:55:00+0530,36051.95,36081.45,36049.25,36069.95
2021-08-13T14:00:00+0530,36069.5,36075.3,36043.65,36066.8
2021-08-13T14:05:00+0530,36064.7,36081.4,36057.2,36072.1
2021-08-13T14:10:00+0530,36072.75,36124.55,36070.4,36123.35
2021-08-13T14:15:00+0530,36119.9,36126,36096.5,36105.5
2021-08-13T14:20:00+0530,36103.85,36149.5,36103.85,36148.45
2021-08-13T14:25:00+0530,36149.5,36177.45,36135.95,36174.6
2021-08-13T14:30:00+0530,36173.85,36178,36154.05,36159.85
2021-08-13T14:35:00+0530,36160.2,36171.45,36139.95,36166
2021-08-13T14:40:00+0530,36161.4,36222.15,36160.5,36219.75
2021-08-13T14:45:00+0530,36222.2,36232.7,36195.5,36198.9
2021-08-13T14:50:00+0530,36198.95,36213.15,36168.9,36186.45
2021-08-13T14:55:00+0530,36186.15,36191.15,36148.8,36190.65
2021-08-13T15:00:00+0530,36191.85,36206.95,36167.5,36183
2021-08-13T15:05:00+0530,36180.15,36185.85,36156.25,36168
2021-08-13T15:10:00+0530,36166.6,36171.15,36142.4,36155.5
2021-08-13T15:15:00+0530,36151.8,36197.8,36144.9,36192.25
2021-08-13T15:20:00+0530,36193.4,36194.4,36151.45,36165.6
2021-08-13T15:25:00+0530,36167.35,36174.65,36114.85,36141.45
2021-08-16T09:15:00+0530,36100.65,36257.4,36037,36252.65
